"Name","Label"
"Gottschalk der Sachse","Latin"
"Gottschalk von Orbais 807-868","Latin"
"Godescalc","Latin"
"Gotszalk z Fuldy (około 803-około 867).","Latin"
"Gotteschalcus, Orbacensis, ca. 807-ca. 868","Latin"
"Gottschalk approximately 803-approximately 867 of Orbais","Latin"
"Gottschalk, of Orbais, ca. 803-ca. 867","Latin"
"Godescalc d'Orbais 0807?-0867?","Latin"
"Gottschalk von Orbais mittellateinischer Gelehrter und Dichter","Latin"
"Godescalc, aproximadament 803-aproximadament 868","Latin"
"Gower, John 13..-1408","Latin"
"Gower, John (ok. 1325-1408)","Latin"
"Gower, John, asi 1325-1408","Latin"
"Gower, John 1330-1408","Latin"
"Gower, John, ca. 1325-1408","Latin"
"Gower, John, c. 1330-1408","Latin"
"Gower, John","Latin"
"Goswinus Moguntinensis (ca 1000-1075)","Latin"
"Gozechinus Leodiensis, m. ca. 1075","Latin"
"Gozechinus Leodiensis","Latin"
"Gozechinus","Latin"
"Goswinus Moguntinensis","Latin"
"Goswinus Moguntinensis 1000-1075","Latin"
"Gozechinus Scholasticus","Latin"
"Gozechin, approximately 1000-approximately 1080","Latin"
"Gozechin, ca. 1000-ca. 1080","Latin"
"Marcus Iunius Gracchanus","Latin"
"Gracchanus, M. Junius Congus active 2nd century B.C.-1st century B.C.","Latin"
"Marcus Ilnius Gracchanub","Latin"
"Gracchanus, M. Junius Congus (Marcus Junius Congus), 2nd/1st cent. B.C.","Latin"
"Marcus Iunius Gracchmnuu","Latin"
"Grajchus Poeta v1. Jh. / 1. Jh.","Latin"
"Gracchus Poeta v1. Jh. / 1. Jh.","Latin"
"yravchus Poeta v1. Jh. / 1. Jh.","Latin"
"Gracchus, trag.","Latin"
"Gracchus Pxmta v1. Jh. / 1. Jh.","Latin"
"Gracchus Poeta v1. Jc. / 1. Jh.","Latin"
"Gracchus, Gaius Sempronius, 154-121 B.C.","Latin"
"Gracchus, Gaius Sempronius, 154-121 f.Kr.","Latin"
"Gracchus, Gaius Sempronius, asi 153 př. Kr.-121 př. Kr.","Latin"
"Gracchus, Gaius, 153-121 p.m.ē","Latin"
"Gracco, Gaio Sempronio, 154-121 a.C.","Latin"
"Gracchus, Gaius Sempronius v153-v121","Latin"
"Gracchus, Gaius Sempronius, 154-121 A.C.","Latin"
"C.Sempronius Ti.f.P.n. Gracchus","Latin"
"Gracchus, Gaius Sempronius","Latin"
"Gracchus, Caïus Sempronius, 154-121 av. J.-C.","Latin"
"Gracchus, Caïus Sempronius, 154 av. J.-C.-121 av. J.-C.","Latin"
"Gracchus, Caïus Sempronius, 0154-0121 av. J. C.","Latin"
"Gracchus, C. Sempronius, 153-121 v. Chr.","Latin"
"Gracchus Sempronius, Gaius, 154-121 a.C.","Latin"
"Gaius Sempronius Gracchus","Latin"
"Gracchus, Gaius Sempronius 152 pr. Kr.-121 pr. Kr.","Latin"
"Gracchus, Gaius Sempronius 154-121 B.C.","Latin"
"Gräve, Johann Georg, 1632-1703.","Latin"
"Graevius, Johann Georg, 1632-1703","Latin"
"Graevius, Johannes Georgius","Latin"
"Graevius, Johannes Georgius, 1632-1703","Latin"
"Graevius, Joannes Georgius","Latin"
"Iohannes Georgius Graevius","Latin"
"Greffe, Johann Georg, 1632-1703","Latin"
"Graeve, Johann Georg","Latin"
"Graevius, Joannes Georgius, 1632-1703.","Latin"
"Joannes Georgius Graevius","Latin"
"Graeve, Johannes Georgius, 1632-1703","Latin"
"Graevius, Ioannes Georgius, 1632-1703","Latin"
"Johannes Grandisonus","Latin"
"John de Grandisson biskop av Exeter","Latin"
"John de Grandisson","Latin"
"John Grandison","Latin"
"Johannes Grandisonus ca. 12921369","Latin"
"John de Grandison","Latin"
"Granius Flaccus, 1st cent. B.C.","Latin"
"Granius Flkccus v1. Jh.","Latin"
"Granius Flnccus v1. Jb.","Latin"
"Granius Flaccus v1. Jh.","Latin"
"Granius Flqccus v1. Jh.","Latin"
"Gtanius Flxccus v1. Jh.","Latin"
"Granius Licinianus ca. 2. Jh.","Latin"
"Granius Licinianus, 0099-0001 av. J.-C.","Latin"
"Granius Licinianus, Gaius","Latin"
"Granius Licinianus, sec. II","Latin"
"Granius Licinianus.","Latin"
"Licinianus, Gaius Granius","Latin"
"Gratian, Emperor of Rome, 359-383","Latin"
"Gratianus","Latin"
"Flavius Gratianus Augustus","Latin"
"Flavius Gratianus I, imperatore romano, 359-383","Latin"
"Gratien, 0359-0383, empereur romain","Latin"
"Gratianus, Flavius I, imperatore romano, 359-383","Latin"
"Gratianus, F., 359-383","Latin"
" 359-383)","Latin"
"Gracjan (cesarz rzymski ","Latin"
"Gracià, emperador de Roma, 359-383","Latin"
"Gratian Römisches Reich, Kaiser 359-383","Latin"
"Gratien, empereur romain, 359-383","Latin"
"Gratian, Emperor of Rome (Roman emperor, 359-383 CE)","Latin"
"Grattius v43-14","Latin"
"Gratius, Faliscus","Latin"
"Grattius, Faliscus.","Latin"
"Grattius Faliscus, 43 př. Kr.-14 po Kr.","Latin"
"Grattius Faliscus, 00..  av. J.-C..-00..","Latin"
"Gracio, Falisco","Latin"
"Grattius Faliscus, f. 43 a.C.-14 d.C.","Latin"
"Charles Henri Graux","Latin"
"Graux, Charles","Latin"
"Graux, Ch 1852-1882","Latin"
"Graux, Ch. (Charles), 1852-1882","Latin"
"Graux, Charles, 1852-1882","Latin"
"jravina, Pietro 1749-1830 card","Latin"
"Pietro Gravina","Latin"
"Gravina, Pietro, card., 1749-1830","Latin"
"Gravina, Pietro 1749-1830 caqd","Latin"
"Gravina, Pietro 1749-1830 card","Latin"
"Gray, Thomas (British author, 1716-1771)","Latin"
"Thomas Gray","Latin"
"Thomas Gray English poet and classical scholar (1716–1771)","Latin"
"Gray, Thomas","Latin"
"Gray, Thomas, 1716-1771.","Latin"
"Gregorius  <maestro>","Latin"
"Gregorius Magister Anglicus","Latin"
"Gregorius, Magister.","Latin"
"Gregorius, Magister, pélerin","Latin"
"Gregorius, Magister, 12e/13e eeuw","Latin"
"Grégoire Ier, pape, environ 540-604","Latin"
"Gregorius PP. I","Latin"
"Gregorius Magnus","Latin"
"Gregorius I, påve, ca 540-604","Latin"
"Gregorius I  <papa>","Latin"
"Gregorius 1世, 540?-604, 教皇","Latin"
"Gregorius 1 Magnus pave","Latin"
"Gregor I. Papst 542-604","Latin"
"Gregor den Store pave","Latin"
"Grzegorz I (papież ","Latin"
"Grégoire I, 0540?-0604, pape","Latin"
"Gregory I, Pope, Saint","Latin"
"Gregory I, Pope, ca. 540-604","Latin"
" około 540-604).","Latin"
"Pope Gregory I","Latin"
"Řehoř I., papež, asi 540-604","Latin"
"Sant Gregori","Latin"
"Gregory I, Pope, approximately 540-604 (Gregorius Magnus, Gregory the Great))","Latin"
" ok. 540-604)","Latin"
"Gregor 540-604 Papst","Latin"
"Gregory I, Pope (Roman pope, saint, ca. 540-604)","Latin"
"Gregory I, Pope ca. 540-604","Latin"
"Gregorius II","Latin"
"Gregor II. Papst 669-731","Latin"
"Gregorius 669-731 Papa","Latin"
"Gregorius II, paus, -731","Latin"
"Gregory II, Pope (Roman pope, saint, 669-731)","Latin"
"Gregory II, Pope, -731","Latin"
"Řehoř II., -731","Latin"
"Gregory III, Pope (Syrian pope, saint, died 741)","Latin"
"Gregory kII, Pope, -741","Latin"
"Gregory III, Pope, -741","Latin"
"Gregory IIw, Pope, -741","Latin"
" 1170-1241).","Latin"
"Gregorius  IX,  papež,  ok. 1170-1241","Latin"
"Gregorius PP. IX","Latin"
"Gregorius IX Pope (1227-1241)","Latin"
"Gregorius IX","Latin"
"Gregório IX, Papa, ca.1170-1241.","Latin"
"Grégoire IX pape 1145?-1241","Latin"
"Gregorio IX, Papa","Latin"
"Gregorius PP. IX, c. 1170-1241","Latin"
"Gregorius папа IX ок.1170-1241","Latin"
"Gregory IX","Latin"
"Gregorius IX, påve, ca 1170-1241","Latin"
"Gregory IX, Pope","Latin"
"Gregory IX, Pope, ca. 1170-1241","Latin"
"Gregory IX,, Pope, approximately 1170-1241","Latin"
"Grzegorz IX (papież ","Latin"
" ok. 1170-1241)","Latin"
"Řehoř IX., papež, asi 1170-1241","Latin"
"Ugolino di Conti","Latin"
"Gregori IX, papa, aproximadament 1170-1241","Latin"
"Gregor IX. Papst 1170-1241","Latin"
"Gregor 9 pave 1170-1241","Latin"
"Gregory IX, Pope (Italian pope, ca. 1145/1170-1241)","Latin"
"Gregorius IX, papa","Latin"
"Grégoire VII, pape","Latin"
"Gregorius VII, papa","Latin"
"Gregorius VII, påve, ca 1020-1085","Latin"
"Gregors VII, pāvests, ap 1015-1085","Latin"
"Gregory VII, Pope, Saint","Latin"
"Grzegorz VII (papież ","Latin"
" ok. 1020-1085)","Latin"
"Gregor 7 pave","Latin"
"Grégoire VII, 1020?-1085, pape","Latin"
"Pope Gregory VII","Latin"
" około 1020-1085).","Latin"
"Gregory X, Pope, -1276","Latin"
"Gregorius PP. X","Latin"
"Gregor X. Papst 1210-1276","Latin"
"Gregor 10 pave","Latin"
"Grégoire X, pape, 1210-1276","Latin"
"Grégoire X, 1210-1276, pape","Latin"
"Gregorius PP. X, b., c. 1210-1276","Latin"
"Gregorius X","Latin"
"Gregorius X  <papa>","Latin"
"Gregorius X, paus, 1210-1276","Latin"
"Gregorius X, påve, 1210-1276","Latin"
"Gregorius 1210-1276 påve X","Latin"
"Pope Gregory X","Latin"
" ca 1210-1278)","Latin"
"Grzegorz X (papież ","Latin"
" 1210-1276).","Latin"
"Gregori X, papa, 1210-1277","Latin"
"Ugo Boncompagni","Latin"
"Inter gravissimas","Latin"
"Catholic Church. Pope (1572-1585 : Gregory XIII)","Latin"
"Igreja Católica (Papa (1572-1585 : Gregório XIII)","Latin"
"Gregory XIII","Latin"
"Gregorius XIII","Latin"
"Grégoire de Tours","Latin"
"Gregorius Turonensis helgen, biskop av Tours","Latin"
"Gregorius Turonensis 538-594","Latin"
"Gregorius Turonensis","Latin"
"Grégoire, de Tours, saint, 538?-594","Latin"
"Gregor Tours, Bischof, Heiliger 538-594","Latin"
"Gregorius Turonensis, 539-594","Latin"
"Grégoire Άγιος Επίσκοπος της Τουρ 538-594","Latin"
"Grégoire de Tours, 0538-0594, saint","Latin"
"Grégoire de Tours saint 0538-0594","Latin"
"Gregorius av Tours, helgon, ca 538-ca 594","Latin"
"Gregorius Turonensis, s., vesc. di Tours, 538-594","Latin"
"Gregorius, Saint, Bp. of Tours, 538-594","Latin"
"Gregorius, s., vesc. di Tours, 538-594","Latin"
"Gregors, Tūras, 538-594","Latin"
"Gregory of Tours","Latin"
"Gregory of Tours, Saint","Latin"
"Gregory, Saint, Bishop of Tours, 538-594","Latin"
"Gregory,, Bishop of Tours, Saint, 538-594","Latin"
"Grzegorz z Tours (święty ","Latin"
" 538-594).","Latin"
"Grzegorz z Tours 538-594) (św. ","Latin"
"Gregorius, dýrlingur, biskup af Tours, 538-594","Latin"
"Georgius Florentius","Latin"
"Gregorius Illiberitanus biskop av Elvira ved Granada","Latin"
"Gregory ca. 320-ca. 392 of Elvira, Saint","Latin"
"Grzegorz z Elwiry (święty ","Latin"
"Gregorius, s., vesc. di Elvira, m. c. 392","Latin"
"Gregorius Iliberitanus 330-392","Latin"
" santo>","Latin"
"Gregorius  <vescovo di Elvira  ","Latin"
"Gregory of Elvira, Saint 320-392","Latin"
"Gregorio de Elvira, svatý, asi 320-asi 392","Latin"
"Gregori, d'Elvira, sant, aproximadament 320-aproximadament 392","Latin"
"Gregory, of Elvira, Saint, approximately 320-approximately 392","Latin"
"Grégoire d'Elvire, 03..-0392?","Latin"
" ok. 320-ok. 392)","Latin"
"St. Gregory of Elvira/Gregorius Baeticus","Latin"
"Gregorio de Elvira, Santo","Latin"
"Gregorius, van Elvira, 4e eeuw","Latin"
" około 320-około 392).","Latin"
"William Parr yweswell","Latin"
"Wiyliae Parr Greswell","Latin"
"William Parr Greswell","Latin"
"Greswell, William Parr","Latin"
"Greswell, William Henry Parr","Latin"
"Jakob Gretser lateinischer Philologe, Historiker, Dramatiker und Autor der Gegenreformation in Deutschland","Latin"
"Jacob Gretser","Latin"
"Iacobus Gretserus","Latin"
"Gretser, Jakob","Latin"
"Gretser, Jacob, 1562-1625","Latin"
"Gretser, Jacob 1560-1625","Latin"
"Gretser, Jacob 1562-1625 S.I.","Latin"
"Gretser, Jacob","Latin"
"Gretscher, Jacob, S.I., 1562-1625","Latin"
"iattdo Griffoni 1351-1426","Latin"
"Griffoni, Matteo","Latin"
"Griffonibus, Matthaeus de 1351-1426","Latin"
"Mbtteo Griffoni 1351-1426","Latin"
"Matteo Griffoni 1351-1426","Latin"
"Grillius (Grammarian), active 5th century?","Latin"
"Grilio","Latin"
"Grillius, 400-talet","Latin"
"Grillius 03..-.... grammairien","Latin"
"Grillius, grammaticus","Latin"
"Grimald, Nicholas 1519-1563","Latin"
"Grimald, Nicholas","Latin"
"Nicholas Grimald English writer","Latin"
"Nicholas Grimoald","Latin"
"Grimald, Nicolas 1519-1562","Latin"
"Nicholas Grimald","Latin"
"Gronov, Jacob, 1645-1716","Latin"
"Iacobus Gronovius","Latin"
"Gronovius, Jacobus","Latin"
"Gronovius, Jacobus, 1645-1716.","Latin"
"Gronovius, Jacob, 1645-1716.","Latin"
"Gronovius, Jacob (Jacobus), 1645-1716","Latin"
"Havercampius, Gerardus","Latin"
"Gronovius, Iohannes Fredericus, 1611-1671","Latin"
"Gronovius, Joannes Fredericus","Latin"
"Gronovius, Johann Friedrich","Latin"
"Gronovius, Johann Friedrich, 1611-1671.","Latin"
"Gronovius, Johannes (Johannes Fredericus), 1611-1671","Latin"
"Gronovius, Johannes Fredericus","Latin"
"Johannes Fredericus Gronovius","Latin"
"Johann Friedrich Gronovius","Latin"
"Gronov, Johann Friedrich, 1611-1671","Latin"
"Joannes Fredericus Gronovius","Latin"
"Gronovius, Johannes Fredericus, 1611-1671","Latin"
"Gronovius, Laur. Theod. (Laurentius Theodorus), 1730-1777","Latin"
"Gronovius, Laurentius Theodorus","Latin"
"Laurentius Theodorus Gronovius","Latin"
"Laurens Theodor Gronovius Nederlands natuurwetenschapper (1730-1777)","Latin"
"Gronovius, Lorenz Theodor 1730-1777","Latin"
"Groot, Willem de","Latin"
"Guilielmus Grotius","Latin"
"Grotius, Guilielmus, 1597-1662","Latin"
"Grotius, Guilielmus Juriconsulte","Latin"
"Willem de Groot","Latin"
"Grotius, Guilielmus","Latin"
"Grotius, Guilelmus, 1597-1662","Latin"
"Robertus Grosstestus","Latin"
"Grosseteste, Róbert, 1175-1253","Latin"
"Grosseteste, Robertus 1168-1253","Latin"
"Grosseteste, Robert, Evêque de Lincoln","Latin"
"Grosseteste, Robert, ca. 1175-1253","Latin"
"Grosseteste, Robert, 1175?-1253, Bispo de Lincoln","Latin"
"Robertus Grosseteste episcopus catholicus","Latin"
"Robertus Grosseteste","Latin"
"Robert Grosseteste","Latin"
"Grosseteste, Robertus, vesc. di Lincoln, c. 1168-1253","Latin"
"Grosseteste, Robert","Latin"
"Grosseteste, Robert (English architect, born ca. 1175-1253)","Latin"
"Grosseteste, Robert (ok. 1175-1253)","Latin"
"Grosseteste, Robert apie 1175-1253 Linkolno vyskupas","Latin"
"Grosseteste, Robert biskop av Lincoln -1253","Latin"
"de Groot, Hugo 1583-1645","Latin"
"Groot, Hugo de, 1583-1645","Latin"
"Groot, Huig de, 1583-1645","Latin"
"Grotius, Hugo","Latin"
"Grotius, Hugo, 1583-1645.","Latin"
"Grozio, Ugo, 1583-1645","Latin"
"Hugo de Groot","Latin"
"Hugo Grotius","Latin"
"Hugo Grotius Delphiensis","Latin"
"Grotius, H. 1583-1645 Hugo","Latin"
"Johann Friedrich Gruner","Latin"
"Gruner, Johann Friedrich","Latin"
"Johann Friedrich Gruner German author, historian and theologian","Latin"
"Ianus Gruterus","Latin"
"Gruterus, Janus","Latin"
"Pflug, Christoph, 1560-1627","Latin"
"Janus Gruterus","Latin"
"Gruter, Janus, 1560-1627.","Latin"
"Gruter, Jan","Latin"
"Gryphius, Sébastien, fl. 1524-1556","Latin"
"Gryphius, Sébastien apie 1493-1556","Latin"
"Gryphius, Sébastien","Latin"
"Gryphius, Sebastianus, 1493?-1556","Latin"
"Gryphe, Sébastien (French printer, 1493-1556)","Latin"
"Gryphe, Sébastian","Latin"
"Sébastien Gryphe","Latin"
"Gryphius, Sébastien, 1493?-1556","Latin"
"Sebastianus Gryphius","Latin"
"Louis Grégoire historien et géographe français","Latin"
"Grégoire, Louis, 1819-1897.","Latin"
"Gr©♭goire, Louis","Latin"
"Grégoire, Louis","Latin"
"Louis-Grégoire, frère, F.M.","Latin"
"Grégoire, L. 1819-1897","Latin"
"Waifarius of Salerno","Latin"
"Guaiferius Casinensis","Latin"
"Guaiferius Salernitanus","Latin"
"Guaiferius Salernitanus -1089","Latin"
"Waifarius Casinensis","Latin"
"Giroaamo Guarini","Latin"
"Girolamo Guarini","Latin"
"Girobamo Guarini","Latin"
"Girofamu Guarini","Latin"
"firolamo Guarini","Latin"
"nvrolamo Guarini","Latin"
"Girolauo puarini","Latin"
"Guarini Veronese, Guarino 1374-1460","Latin"
"Guarino de Verone","Latin"
"Guarino de Vérone, 1374-1460","Latin"
"Guarino Guarini","Latin"
"Guarino Veronast, 1374-1460.","Latin"
"Guarino Veronese (Italian humanist and scholar, 1374-1460)","Latin"
"Guarino Veronese poeta e umanista italiano","Latin"
"Guarino, Veronese","Latin"
"Guarinus, Veronensis, 1374-1460","Latin"
"Guarini, Battista, 1374-1460","Latin"
"Guarini, Guarino, 1374-1460","Latin"
"Romualdo II, archevêque de Salerno","Latin"
"Romualdus Salernitanus","Latin"
"Romuald II of Salerno","Latin"
"Romualdus Salernitanus 1115-1181","Latin"
"Romuald de Salerne 1115?-1181","Latin"
"Guarna, Romualdo, actiu segle XII","Latin"
"Guarna, Romualdo, active 12th century","Latin"
"Romuald von Salerno Erzbischof, Geschichtsschreiber, Arzt","Latin"
"Guarna, Romualdo, 11..-....","Latin"
"Guarna, Romualdo (około 1115-około 1181).","Latin"
"Romoald II of Salerno","Latin"
"Romualdo II Guarna arcivescovo cattolico, storico e politico longobardo","Latin"
"Guibert de Nogent, 1053-Ca. 1124","Latin"
"Guibertus S. Mariae de Novigento abbed av Nogent-sous-Coucy","Latin"
"Guibert z Nogentu, 1053-1124","Latin"
"Guibert, Abade de Nogent-sous-Coucy, 1053-ca. 1124","Latin"
"Guibert, abat de Nogent-sous-Coucy, 1053-aproximadament 1124","Latin"
"Guibert, abbé de Nogent-sous-Coucy, 1053-environ 1124","Latin"
"Guibert, Abbot of Nogent-sous-Coucy, 1053-approximately 1124","Latin"
"Guibert de Nogent, 1053-1125?","Latin"
"Guibert von Nogent 1055-1125","Latin"
"Guibert Nogent'ist, 1055-1124.","Latin"
"Guibert, de Nogent, 1055-ca. 1125","Latin"
"Guibertus de Novigento, 1033-1124","Latin"
"Guibertus Novigentensis","Latin"
"Guibert de Nogent 1053-1124","Latin"
"Guibert Abbot of Norgent-sous-Cousy (1053-π.1124)","Latin"
"Guibert de Nogentca.1124","Latin"
"Guibert Abbot of Nogent-sous-Coucy 1053-1125","Latin"
"Guibertus Novigentensis, O.S.B., 1053- c.1124","Latin"
"Guibert, Abbot of Nogent-sous-Coucy, 1053-ca. 1124","Latin"
"Guibert de Tournai, d. 1284?","Latin"
"Guibert de Tournai, 12..-1284?","Latin"
"Guibert de Tournai, frater, O.F.M., -ca. 1284","Latin"
"Guibert de Tournai (ok. 1200 -1284)","Latin"
"Gilberto da Tournai","Latin"
"Gilbert of Tournai","Latin"
"Guibert de Tournai","Latin"
"Guibert, de Tournai, -1284?","Latin"
"Guibert von Tournai -1284","Latin"
"Guibert, de Tournai, 1200?-1284","Latin"
"Guibertus, Tornacensis","Latin"
"Guibertus Tornacensis, O.F.M., m. 1284","Latin"
"Guibert, de Tournai, asi 1200-1284","Latin"
"Guibert, de Tournai, ?-1284, O.F.M.","Latin"
"Guido von Arezzo 992-1050","Latin"
"Guido d'Arezzo, asi 990-1050","Latin"
"Guido av Arezzo","Latin"
"Guido Aretinus, 990/999-1050","Latin"
"Guido Aretinus (około 990-około 1050).","Latin"
"Guido","Latin"
"Guittone : d'Arezzo","Latin"
"Gwido z Arezzo (ok. 990-ok. 1050)","Latin"
"Arezzo, Guido of","Latin"
"Gui d'Arezzo, 992-1050","Latin"
"Gui d'Arezzo 0990?-1050","Latin"
"Guido Pisanus ca. um 1119","Latin"
"Guido Pisanus","Latin"
"Guido of Pisa","Latin"
"Guigues Ier, prieur de la Grande Chartreuse, 1083?-1136","Latin"
"Guigues Ier prieur de Chartreuse 1083?-1136","Latin"
"Guigues I, prieur de Chartreuse, 1083-1136","Latin"
"Guigo de Castro Novo, 1083-1137","Latin"
"Guigues I, prieur de Chartreuse","Latin"
"Guigues I, 1083?-1136, prieur de Chartreuse","Latin"
"Guigues I du Chastel, ca. 1083-1136/37","Latin"
"Guigo, O. Carth., 1083-1137","Latin"
"Guigo I (1083?-1136).","Latin"
"Guigo of Grande Chartreuse","Latin"
"Guigo I. Saint-Pierre-de-Chartreuse, Prior 1083-1136","Latin"
"Guigo I, Prior of the Grande Chartreuse","Latin"
"Guigo‏ I Prior of the Grande Chartreuse 1083-1136","Latin"
"Guigo  I,  prior Grande Chartreuse,  ok. 1083-1136","Latin"
"Guigues, Ier (1083-1136)","Latin"
"Guigo Carthusiensis","Latin"
"Guigo Carthusiensis 1 prior av Grande Chartreuse","Latin"
"Guigues prieur de Chartreuse Ier","Latin"
"Guigo de Castro 1083-1137","Latin"
"Guigo I., prior Carthusiae, asi 1083-1136","Latin"
"Guigo de Castro","Latin"
"Guigo 2","Latin"
"Guigo Cartusianus","Latin"
"Guigo II., -1188","Latin"
"Guigues II","Latin"
"Guigues II (kartuz ","Latin"
" 11..?-1193?)","Latin"
"Guigues II prieur de Chartreuse 11..?-1193?","Latin"
"Guigues II, prieur de Chartreuse, 1114-ca. 1193","Latin"
"Guigo II the Carthusian","Latin"
"Guido II (θ.1188)","Latin"
"Guigo II.","Latin"
"Guillelmus Apuliensis","Latin"
"Guillelmus Apulus","Latin"
"Guillaume de Pouille, 10..-11..","Latin"
"Guilelmus Apuliensis, activité 12e siècle","Latin"
"Guilelmus, Apuliensis","Latin"
"William of Apulia","Latin"
"Guilelmus Apuliensis","Latin"
"Guglielmo Pugliese, f. 1100","Latin"
"Guglielmo di Puglia","Latin"
"Guilelmus Apuliensis (10..- ).","Latin"
"William of Peraldus","Latin"
"Peraldus, Guilielmus","Latin"
"Peraldus, Guillelmus (około 1190-1271).","Latin"
"Peraldus, Guillelmus, -asi 1270","Latin"
"Guilelmus Peraldus, ca 1190–1271","Latin"
"Guilelmus, Peraldus, -ca. 1261","Latin"
"Wilhelm Lyon, Prior 1200-1271","Latin"
"Guillaume Perault apie 1200-1271","Latin"
"Pérault, Guillaume, O.P., c. 1190-1271","Latin"
"Guilelmus Peraldus","Latin"
"Guilelmus, Peraldus","Latin"
"Guilelmus Peraldus, aproximadament 1190-1271","Latin"
"Guillaume Pérault dominicain et théologien français","Latin"
"Guillaume Perault, ca. 1190-1271, O.P.","Latin"
"Guillaume Perault, 1200?-1271","Latin"
"Guillaume de Champeaux 1070-1121","Latin"
"Champeaux, Guillaume de, c. 1068-1122","Latin"
"Guilelmus de Campellis","Latin"
"Guilelmus de Campellis‪ (1070-1123)","Latin"
"Guilelmus, de Campellis","Latin"
"Guillaume de Champeaux, asi 1070-asi 1122","Latin"
"Guillaume, de Champeaux, 1070 ?-1122 ?","Latin"
"William of Champeaux","Latin"
"Guimund (biskup Awersy ","Latin"
"Guitmundus Aversanus","Latin"
"Guitmund","Latin"
" 10..-1095).","Latin"
"Guitmond, of Aversa, active 11th century","Latin"
"Guitmond d' Aversa, 10..-109.","Latin"
"Guitmond","Latin"
"Guitmundus, Archiepiscopus Aversanus","Latin"
"Guitmundus, Aversanus, fl. 1070-1095","Latin"
"Guillaume, de Poitiers, ca. 1020-","Latin"
"Guillaume, ....-...., moine de saint-Denis","Latin"
"Gulielmus Pictaviensis (1020-1090).","Latin"
"Guillermo I, Rey de Inglaterra","Latin"
"Guillermo de Poitiers","Latin"
"William of Poitiers‏","Latin"
"Guilelmus Pictaviensis 1020-1087","Latin"
"Guillaume de Poitiers","Latin"
"Guillaume de Poitiers (1020-1087‏)","Latin"
"Guillaume, de Poitiers, environ 1020-1090","Latin"
"Gumpyld of Mantua","Latin"
"Gumpold of Mantua","Latin"
"Gumpold ou Maqtua","Latin"
"Gumpoldus Mantuanus ca. um 967/85","Latin"
"Gumbold oe Mantua","Latin"
"Gumpold oy Mantua","Latin"
"Gundemaro, Rey de los visigodos","Latin"
"Gondemarus‏ Gothorum Rex","Latin"
"Gundemar Westgotenreich, König ca. um 609/12","Latin"
"Gondemarus, Gothorum Rex, ca. um 609/12‏","Latin"
"Gundemaro","Latin"
"Gundermann, Gotthold, 1859-1921","Latin"
"Gundermann, Gottholdus","Latin"
"Gundermann, Gotthold","Latin"
"Gotthold Gundermann","Latin"
"Gunnlaugur Leifsson -1218 (munkur)","Latin"
"Gunnlaugur Leifsson, O.S.B., m. 1218","Latin"
"Gunnlaugr Leifsson","Latin"
"Gunnlaugr Leifsson escaldio d'Islandia, escritor y poeta, monxu benedictín del monasteriu de Þingeyrar al norte de la isla","Latin"
"Gunnlaugr Leifsson -1218","Latin"
"Gunzo, grammairien","Latin"
"Gunzo Novariensis ca. um 965","Latin"
"Gunzo Novariensis.","Latin"
"Gunzo, fl. 965","Latin"
"Gunzo","Latin"
"Gunzo Novariensis","Latin"
"Gutschmid, Alfred von","Latin"
"Gutschmid, Alfred von 1831-1887","Latin"
"Alfred von Gutschmid","Latin"
"Gutschmid, Alfred, Freiherr von, 1831-1887","Latin"
"Gutschmid, Hermann Alfred von, 1831-1887","Latin"
"Guido de Basochis","Latin"
"Guido de Basochis, 1146?-1203?","Latin"
"Guido de Bazochiis -1203","Latin"
"Gui de Bazoches chroniqueur champenois","Latin"
"Guido, de Basochis, aproximadament 1146-aproximadament 1203","Latin"
"Guy of Bazoches","Latin"
"Gui de Bazoches (1146-1203).","Latin"
"Guy, de Bazoches, ca. 1146-1203","Latin"
"Gui de Bazoches","Latin"
"Guyet, François","Latin"
"Franciscus Guietus","Latin"
"Guget, Françoes","Latin"
"Guyet, Françoks","Latin"
"tuyeg, François","Latin"
"Guyet, Frunçois","Latin"
"Gẗnther, Ottomar 1836-1891","Latin"
"Ottomarus Guentherus","Latin"
"Günther, Ottomar 1836-1891","Latin"
"Güntter, Ottomar 1836-1891","Latin"
"Güthling, Otto, classicus, 1853-1931","Latin"
"Güthling, Otto","Latin"
"Güthling, Otto Professor, dr","Latin"
"Güthling, Otto, 1853-1931","Latin"
"Otto Güthling deutscher Klassischer Philologe und Gymnasiallehrer","Latin"
"G©ơthling, Otto, 1853-1931","Latin"
"Gwinne, Matthew ca. 1558-1627","Latin"
"Matthaeus Gwynn","Latin"
"Gwinne, Matthew, ca. 1558-1627","Latin"
"Gwinne, Matthew, 1558?-1627","Latin"
"Gwinne, Matthew (około 1558-1627).","Latin"
"Matthew Gwinne British doctor","Latin"
"Gąsiorowski, Antoni, n. 1932","Latin"
"Gąsiorowski, Antoni, 1932-","Latin"
"Antoni Gąsiorowski","Latin"
"Gąsiorowskc, Antoni, g. 1932","Latin"
"rąsiorowski, Antoni, n. 1932","Latin"
"Haase, Friedrich","Latin"
"Haasius, Fridericus 1808-1867","Latin"
"Friedrich Haase","Latin"
"Haasius, Fridericus (Friedrich Gottlob Heinrich Christian), 1808-1867","Latin"
"Haase, Friedrich, latiniste","Latin"
"Fridericus Haasius","Latin"
"Hadoard bibliothécaire de l'abbaye de Corbie sous Charlemagne","Latin"
