author,dll_author_id
Karol IV (cesarz rzymski narodu niemieckiego ; 1316-1378).,A4462
"Karl IV, empereur du Saint Empire romain germanique, 1316-1378",A4462
"Charles IV, Holy Roman Emperor",A4462
Karl IV tysk-romersk keiser 1316-1378,A4462
"Karl IV, keizer van het Duitse Rijk, 1316-1378",A4462
"Carles IV, emperador romanogermànic, 1316-1378",A4462
"Karl IV, tysk-romersk kejsare, 1316-1378",A4462
"Charles IV, Holy Roman Emperor (Holy Roman emperor, 1316-1378)",A4462
"Karl  IV,  rimsko-nemški cesar,  češki kralj,  1316-1378",A4462
"Karl король германский, император Священной Римской империи IV 1316-1378",A4462
"Karl IV, konungur í Bæheimi, 1316-1378",A4462
"קרל ה-4, קיסר האימפריה הרומית הקדושה, 1316-1378",A4462
"Kārlis IV, Svētās Romas imperators, 1316-1378",A4462
"Charles IV, empereur germanique, 1316-1378.",A4462
Karel IV 1316-1378 Šv. Romos imperijos imperatorius,A4462
"Karel IV, rimsko-njemački car",A4462
"Карл король германский, император Священной Римской империи IV 1316-1378",A4462
"Carlos IV, Imperador do Sacro Império Romano Germânico, 1316-1378.",A4462
"Columba, Saint, 521-597",A4468
Columba,A4468
Columba helgen 521-597,A4468
Kolumban (święty ; 521-597).,A4468
"Columba, sanctus",A4468
"Columba, 0521-0597, saint",A4468
Kolumba (święty ; 521-597),A4468
"Columba, helgon, 521-597",A4468
"Columba, Saint",A4468
"Dunstan, Saint, 909-988",A4465
Dunstan ca909-988 Cantuariensis,A4465
Dunstan,A4465
Dunstan (święty ; 909-988).,A4465
"Dunstan, 0909-0988, saint",A4465
"Dunstanus, Cantuariensis, 909-988",A4465
"Dunstan, Cantuariensis, ca. 909-988",A4465
"Dunstan, Saint",A4465
Dunstan saint 0909-0988,A4465
"Dunstan, helgon, 909-988",A4465
"Dunstano, Santo 909-988",A4465
Dunstan 909-988 šventasis Kenterberio arkivyskupas,A4465
Widukindus Corbeiensis 925-973,A4475
Guidukindus Corbiensis monachus,A4475
"Widukind, 0925?-1004?",A4475
Widukind von Korvei (około 925-około 973).,A4475
"Widukind, van Corvey, ca. 925-ca. 973",A4475
Widukind von Corvey,A4475
"Widukindus, Corbeiensis",A4475
Widukind,A4475
"Widukindus Corbeiensis, c. 925-c. 973",A4475
"Widukind, von Corvey, ap 925-ap 973",A4475
Widukindus Corbeiensis ca. 925-ca. 973,A4475
"Widukindus Corbeiensis,  ok. 925-ok. 973",A4475
"Widukind z Corvey, asi 925-asi 973",A4475
"Widukind, von Korvei, ca. 925-ca. 973",A4475
"Widukind, de Corvey, environ 925-environ 973",A4475
"Widukind, 925?-973?",A4475
"Paulin de Nola, 0353-0431, saint",A4499
"Paulí ca. 355-431 de Nola, sant",A4499
"Paulinus, Pontius Meropius, 353-431",A4499
"Paulinus, Nolanus, ca. 353-431",A4499
Paulin z Noli (święty ; 353?-431).,A4499
"Paulinus Nolanus, s., vesc. di Nola, 353-431",A4499
Paulin de Nole 0353-0431 saint,A4499
"Paulí, de Nola, sant, aproximadament 355-431",A4499
"Paulinus, évêque de Nole",A4499
Paulinus Nolanus episcopus catholicus,A4499
"Paulinus Nolanus, Meropius Pontius Anicius",A4499
"Paulinus Nolanus, Meropius Pontius helgen, biskop av Nola",A4499
"Paulin, de Nole, saint, environ 353-431",A4499
"Paulinus Nolanus, sanctus",A4499
"Paulinus, of Nola, Saint, ca. 353-431",A4499
Paulinus : Nolanus,A4499
"Paulinus z Noly, svatý, asi 353-431",A4499
Paulinus Nolanus 353-431,A4499
Paulinus Of Nola Saint (θ.353-431),A4499
Achilleus episcopus Spoletanus,A4510
Achilleus Spoletanus 419,A4510
Aphthonius.,A4514
"Aphthonius, active 4th century-5th century",A4514
"Afthonios, ca 400 e.Kr.",A4514
"Aphthonius Antiochenus, sec. IV-V",A4514
"Aphthonius, Antiochenus",A4514
"Aphthonius, Aelius Festus",A4514
Aphthonius Sophista,A4514
"Aphthonius, activité 4e siècle-5e siècle",A4514
"Aphthonios Antiookiast, 4.-5. saj.",A4514
Avianus.,A4508
"Avianus, Flavius, 03..-04..",A4508
"Avianus, činný 4. století-5. století",A4508
"Avianus poeta Romanus, fabularum scriptor",A4508
"Avianus, Flavius, fabeldichter, 4e eeuw",A4508
"Avianus, Flavius ca. 400 e.Kr.",A4508
"Avianus, Flavius",A4508
"Avià, Flavi",A4508
"Aviano, Flavio",A4508
"Avianus, ca 400 e.Kr.",A4508
"Avianus, F. ок.4-5 вв. Flavius",A4508
Cellanus Perronensis -706,A4515
Cellanus Irish abbot of Péronne in Picardy,A4515
"Cellanus, of Péronne, -706",A4515
"Donatus, Tiberius Claudius.",A4491
"Donat, Tibère Claude, 04..-04..",A4491
"Donato, Tiberio Claudio",A4491
"Donat, Tiberi Claudi",A4491
"Donatus, Tiberius Claudius ca. 4./5. Jh.",A4491
Tiberius Claudius Donatus,A4491
"Donatus, Tiberius Claudius, 300-t.",A4491
"Claudius Donatus, Tiberius, sec. IV",A4491
"Donatus, Tiberius Claudius (π. 4ος αι.)",A4491
Gérard de Cambrai 0980?-1051,A4492
"Gerardus, Cameracensis, approximately 980-1051",A4492
Gerardus I. Cameracensis 975-1051,A4492
"Gerardus, Cameracensis, ca. 975-1051",A4492
Gerardus Cameracensis (ca 980-1051),A4492
Gerardus Cameracensis,A4492
Gerardus Cameracensis (około 980-1051).,A4492
"Gerardus Cameracensis, vesc. di Cambrai, c. 980-1051",A4492
"Gerardus, Cameracensis, aproximadament 980-1051",A4492
"Gerardus, Cameracensis I ca 975-1051",A4492
"Capella, Martianus Mineus Felix",A4501
"Capella, Martianus Mineus Felix, 03..-04..",A4501
"Martianus Capella, 5e eeuw",A4501
Martianus Capella ca. 5. Jh.,A4501
"Capella, Martianus Felix.",A4501
"Capel·la, Marcià Fèlix, aproximadament 360-aproximadament 429",A4501
Marcjan Kapella (czynny ok. 375-425),A4501
"Martianus Capella, 400-talet",A4501
"Capella, Martianus Mineus Felicis",A4501
"Capella, Martianus Mineus",A4501
"Capella, Marciano Mineo Felix, 360-428",A4501
"Martianus Capella, 5. saj.",A4501
"Martianus Capella, činný 5. století",A4501
"Martianus, Capella (5ος αι. μ.Χ.)",A4501
Luxorius,A4489
Luxurius Carthaginiensis ca. 1. Hälfte 6. Jh.,A4489
Luxorius 6th cent,A4489
Luxorius (5..-6..).,A4489
"Luxorius (Roman poet, active early 6th century)",A4489
Ecbertus 678-766 Eboracensis,A4478
"Egbert, Saint, -766",A4478
"Ecbertus, Eboracensis, 678-766",A4478
Egbertus Eboracensis archiepiscopus catholicus,A4478
Egbert helgen,A4478
Egbert d'York 06..-0766,A4478
"Egbert, Saint, d. 766",A4478
"Egbert, archevêque d'York, saint",A4478
"Haymon d'Halberstadt, 0778?-0853, saint",A4486
"Haimo, Halberstadensis, -853",A4486
"Haymo, ca. 778-853",A4486
Haimo Halberstadensis 778-853,A4486
"Haymo, Evêque d'Halberstadt",A4486
"Haymo von Halberstadt Benediktiner, Bischof von Halberstadt und Autor",A4486
"Haymo, biskop av Halberstadt",A4486
"Aimon, m. 853",A4486
"Haimo Halberstadensis, m. 853",A4486
"Haymo, ?-853",A4486
"Haimo z Halberstadtu, svatý, 778-853",A4486
Haymon d'Halberstadt,A4486
Haimo : Halberstadensis,A4486
"Haymo, Bishop of Halberstadt, d. 853",A4486
Haimo Altissiodorensis -855?,A4495
"Haymon d'Auxerre, 08..-0855?",A4495
Haimo von Auxerre -855,A4495
"Haimo, of Auxerre, -approximately 855",A4495
Haymon d'Auxerre,A4495
Haymon Autissiodorensis -855,A4495
"Haimo, biskop av Halberstadt",A4495
"Haymon, d'Auxerre, -aproximadament 855",A4495
"Haymon, d'Auxerre, -environ 855",A4495
"Haymo, d'Auxerre",A4495
"Haymon, Autissiodorensis",A4495
Ethelwerdus (historicus),A4484
Æthelweard,A4484
"Ethelwerd, -998?",A4484
"Æthelweard, 09..-0998?",A4484
Aethelwerdus -998,A4484
"Ethelwerdus, Fabius",A4484
"Aethelweard, ?-ca. 998",A4484
"Ethelwerd, d. 998?",A4484
"Bata, Aelfric",A4493
Ælfric Bata,A4493
"Ælfric, Bata, fl. 1000",A4493
"Adelard z Bathu, asi 1090-asi 1160",A4480
"Adelardus Bathoniensis, c. 1090-c. 1160",A4480
Ælnoth,A4487
Aelnoth (10..-11..).,A4487
Aelnothus Cantuariensis ca. 12. Jh.,A4487
"Ælnoth, monk of St. Augustine, Canterbury, active 1085-1109",A4487
Aelnothus,A4487
Albuinus Brixiensis 975-1006,A4485
Albuin Bischof von Säben-Brixen,A4485
"Albuin, ze Säben-Brixenu, svatý, -1006",A4485
"Albuin, of Säben-Brixen, Saint, -1005 or 1006",A4485
"Stephanus Antiochenus, f. 1127",A4482
"Stephanus, Antiochenus, active 1127",A4482
"Stephanus Antiochiensis, 11..-12.., médecin",A4482
Stephanus Antiochenus.,A4482
Stephanus Antiochiensis 11..-12..,A4482
"Héloïse, 1101-1164.",A4490
"Heloïsa, 1101-1164",A4490
"Heloissa, redovnica",A4490
Héloïse,A4490
"Héloïse, 1095?-1163?",A4490
Eloisa,A4490
Héloïse apie 1101–apie 1164,A4490
Hilarius Aurelianensis,A4481
"Hilaire d'Orléans, 1075?-1140?",A4481
"Hilarius Aurelianensis, approximately 1075-1140?",A4481
"Hilaire d'Orléans chanoine, poète, enseignant français d'origine anglaise",A4481
Hilarius Aurelianensis (1075?-1140?).,A4481
"Hilarius, Saint",A4481
"Hilaire I, pape",A4481
"Elisabeth 1129-1164 s., di Schönau",A4488
"Elisabeth, 1129-1164, sainte",A4488
"Elisabeth, of Schönau, Saint, approximately 1129-1164",A4488
"Elisabeth von Schönau, Heilige 1129-1164",A4488
Elżbieta z Schönau (święta ; 1129-1165).,A4488
Elisabeth von Schönau Heilige,A4488
Élisabeth sainte 1129-1164,A4488
"Elisabeth, Schonaugiensis",A4488
"Elisabeth von Schönau, helgen",A4488
"Elisabeth, von Schönau, ca. 1129-1164",A4488
"Elisabeth Seonangiensis, svatá, 1128-1164",A4488
Elisabeth : von Schönau  <santa>,A4488
"Elisabeth Schonaugiensis, s., 1129-1164",A4488
"Elisabeth of Schönau, Saint",A4488
"Elisabeth, of Schönau, Saint, 1129-1164",A4488
"Turpilius, Sextus, 01..?-0103 av. J.-C.",A4507
"Turpilius, Sextus",A4507
Turpilius,A4507
"Turpilius, Sex. (Sextus), -103 B.C.",A4507
"Turpilius, Sex. (Sextus), d. 103 B.C.",A4507
Sextus Turpilius,A4507
"Turpilius, Sextus v2. Jh.",A4507
"Turpilius, Sextus (około 193-około 103 p.n.e.).",A4507
Turpiliusz (?-ok. 104 p.n.e.),A4507
"Turpilius, Sextus, m. 103 a.C.",A4507
"Turpilius, Sextus m. 103 pr. Kr.",A4507
"Turpilius, -asi 103 př. Kr.",A4507
"Turpilius, Sex.",A4507
"Turpilius, Sex.   B.C (Sextus)",A4507
"Valerius Antias, Quintus, active 1st century B.C.",A4516
Valerius Antias,A4516
"Valerius Antias, Quintus 1st cent. B.C",A4516
Valerius Antias ca. v1. Jh.,A4516
"Varron, 0116-0027 av. J.-C.",A4504
"Varro, M. Terentius (Marcus Terentius), 116-27 v. Chr.",A4504
"Varro, Marcus Terentius, 116-27 a.C.",A4504
"Varro, Marcus Terentius v116-v27",A4504
"Varro, Marcus Terentius, 116-27 f.Kr.",A4504
"Varró, Marc Terenci, 116 aC-27 aC",A4504
"Varro, Marcus Terentius (116-27 p.n.e.).",A4504
Marcus Terentius Varrō,A4504
Warron (116-27 p.n.e.),A4504
"Varrons, Marks Terencijs, 116-27 p.m.ē.",A4504
"Varro, M. T. 116-27 до н.э. Marcus Terentius",A4504
"וארו, מרקוס טרנטיוס",A4504
"Варрон, Марк Теренций",A4504
"Varro Reatinus, Marcus Terentius, asi 116 př. Kr.-27 př. Kr.",A4504
"Varro, Marcus Terentius, 116 av. J.-C.-27 av. J.-C.",A4504
"Varron, 116 av. J.-C.-27 av. J.-C.",A4504
"Varro, Marcus Terentius 116 pr. Kr.–27 pr. Kr.",A4504
"Варрон, М. Т. 116-27 до н.э. Марк Теренций",A4504
"Velius Longus, sec. II",A4513
Velius Longus,A4513
"Velius Longus, 00..?-1..?, grammairien",A4513
Velius Longus ca. 2. Jh.,A4513
"Velius Longus, active 2nd century",A4513
"Longus, Velius (1..-2..)",A4513
Aetheria,A4519
Egeria,A4519
Eteria.,A4519
Aetheria ca. 400,A4519
Égérie 03..-03..? auteur d'un journal de voyage au Proche-Orient,A4519
"Egeria, činná 4. století-5. století",A4519
"Egeria, S. 4-5",A4519
Egeria (άκμ. 4ο-5ο αι.),A4519
"Aetheria, 4-5 saj.",A4519
Anthimus,A4505
"Anthimus, 6e eeuw",A4505
Anthimus (około 511-534).,A4505
Anthimus (ok. 511-534),A4505
"Anthimus, Médecin grec",A4505
Apuleius Barbarus,A4502
Archidiaconus Romanus,A4511
Archidiaconus Romanus 5. Jh.,A4511
"Audax, 04..?-04..?, grammairien",A4530
Audax,A4530
Audax Grammaticus 5./6. Jht.,A4530
"Baudonivia, active 6th-7th century",A4517
Baudovinia monacha,A4517
Baudonivia ca. um 600,A4517
Baudonivia,A4517
Baudonivia 7e E.,A4517
"Baudonivia, 7e eeuw",A4517
Burginda ca. um 700,A4536
"Burginda Burginda (fl. 7th–early 8th cent.), author",A4536
"Caper, Flavius",A4506
"Caper, Flavius, 01..? 01..?, grammairien",A4506
Flavius Caper,A4506
"Caper, Flavius ca. 2. Jh.",A4506
"Flavius Caper, činný 2. století",A4506
"Caper, Flavius, sec. II",A4506
Flavi Caper,A4506
"Charisius, Flavius Sosipater.",A4524
"Carisio, Flavio Sosípatro",A4524
"Charisius, Flavius Sosipater, 03..-03.., grammairien",A4524
"Charisius, Flavius Sosipater 03..-03..",A4524
"Charisius, Flavius Sosipater ca. 4. Jh.",A4524
Flavius Sosipater Charisius,A4524
"Charisius, Flavius Sosipater, sec. IV",A4524
כאריסיוס,A4524
"Charisius, Flavius Sosipater, činný 4. století",A4524
Chilperikus,A4534
Chilperic 539-584 re dei Franchi I,A4534
"Chilperich I. Fränkisches Reich, König 539-584",A4534
"Chilpéric I, 0539?-0584, roi de Neustrie",A4534
"Chilpéric I, King of the Franks, approximately 527-584",A4534
"Claudien, 0370?-0404?",A4503
"Claudianus, Claudius, 370-408",A4503
"Claudianus, Claudius, ca. 375-ca. 404",A4503
"Claudianus, Claudius (około 370-po 404).",A4503
"Claudià, Claudi, 370-405",A4503
"Claudianus, ca 370-ca 404",A4503
Κλαύδιος Κλαυδιανός,A4503
Klaudiusz Klaudian (ok. 370-nie przed 404),A4503
קלאודיאנוס,A4503
"Claudianus, Claudius, asi 369-asi 404",A4503
Claudien,A4503
"Claudianus, Claudius 370c-408c",A4503
"Claudiano, ca. 370-410",A4503
"Claudianus, Claudius (Claudian)",A4503
"Claudianus, Claudius apie 370-po 408",A4503
"Claudianus, Claudius (π. 370-404)",A4503
"Клавдиан, К. ок.370-ок.404 Клавдий",A4503
"Claudianus, Claudius, u.370-u.408.",A4503
Claudiano.,A4503
Pseudo-Claudianus,A4512
Kolonat Heiliger -689,A4531
Saint Colman Irish Christian missionary,A4531
"Colman, Saint, -689?",A4531
Colman d. 689? Saint,A4531
"Colman, Saint, d. 689?",A4531
"Colman, Saint",A4531
Cummianus Longus ca. 590 - 662,A4509
Nennius.,A4500
"Nennius, fl. 796",A4500
"Priscien, 04..-05..",A4498
"Priscianus, Caesariensis, fl. 500-530",A4498
"Priscianus, Caesariensis",A4498
Priscien,A4498
Priscianus,A4498
"Priscianus, 500-talet",A4498
Priscianus (około 4..-około 5..).,A4498
Prisciano Cesariense,A4498
Pryscjan,A4498
"Priscien, époque 500-530",A4498
"Priscien, activité environ 500-530",A4498
"Priscian, fl. ca.",A4498
"Oppius, Caius",A4557
Гай Опий,A4557
"Oppius, C., active 1st century B.C.",A4557
"Oppius, Gaius.",A4557
Caius Oppius,A4557
"Oppius, Gaius, 00..-....",A4557
"Oppius, Gaius ca. v1. Jh.",A4557
"אופיוס, גאיוס",A4557
"Oppius, C 1st cent. B.C",A4557
"Oppius, C., activité 1er siècle av. J.-C.",A4557
Ticidas,A4550
Ticidas v1. Jh.,A4550
"Trajan, Emperor of Rome, 53-117",A4528
"Trajan Römisches Reich, Kaiser 53-117",A4528
"Trajan, 0053-0117, empereur romain",A4528
Marcus Ulpius Traianus,A4528
"Trajà, Marc Ulpi, 53-117 emperador de Roma,",A4528
"Trajanus, Marcus Ulpius (M. Ulpius), 53-117",A4528
"Trajà, Marc Ulpi, emperador de Roma, 53-117",A4528
Trajan empereur romain 0053-0117,A4528
Trajan (cesarz rzymski ; 53-117),A4528
Traianus император римский 53-117,A4528
"Trajan, empereur romain, 53-117",A4528
"Trajano, Emperador de Roma",A4528
"Trajanus, Marcus Ulpius, romersk kejsare, 53-117",A4528
"Traianus, Ulpius Marcus, imperatore romano, 53-117",A4528
"טרינוס, קיסר רומא, 53-117",A4528
"Trajan, Emperor of Rome (Roman emperor, 53-117 CE)",A4528
"Traianus, Marcus Ulpius romersk keiser",A4528
"Trajano, Imperador de Roma, 53-117",A4528
"Traianus, Marcus Ulpius Nerva, římský císař, 53-117",A4528
Traianus 53-117 Romos imperatorius,A4528
"Traianus, Marcus Ulpius",A4528
"Marcus Ulpius Nerva Traianus, imperatore romano, 53-117",A4528
"Trajanus, empereur de Rome",A4528
Trajan kejser over Romerriget,A4528
"Trajano, Emperador de Roma, 53-117",A4528
"Trajanus, Marcus Ulpius",A4528
"Valère Maxime, 00..-00..",A4545
Valério Máximo,A4545
"Valerius Maximus, 1e eeuw",A4545
"Valerius Maximus, ca 20 f.Kr.-ca 50 e.Kr.",A4545
"Valerius Maximus, f. 14-31",A4545
Waleriusz Maksymus,A4545
"Valério Máximo, séc. I",A4545
Valère Maxime,A4545
"Valerius Maximus (Roman historian, active 17-31 CE)",A4545
"Valère Maxime, 1er siècle av. J.-C.–1er siècle apr. J.-C.",A4545
"Valerius, Quintus -v82",A4525
"Valerius Soranus, Q. (Quintus) ca. 140 B.C.-82 B.C",A4525
Quintus Valerius Soranus,A4525
"Valerius Soranus, Q. (Quintus), approximately 140 B.C.-82 B.C.",A4525
"Valerius Soranus, Q. ca. 140 B.C.-82 B.C",A4525
"Valerius Soranus, Q.",A4525
"Varro Atacinus, P. Terentius 82 B.C.-ca. 35 B.C",A4535
Publius Terentius Varro,A4535
"Varro, Publius Terentius v82-v35",A4535
"Varro Atacinus, P. Terentius (Publius Terentius), 82 B.C.-approximately 35 B.C.",A4535
"Varro Atacinus, P. Terentius (Publius Terentius) 82 B.C.-ca. 35 B.C",A4535
"Varron d'Atax, Publius Terentius, 0082-0035 av. J.-C.",A4535
"Varro Atacinus, Publius Terentius, 82 a.C.-c. 35 d.C.",A4535
"Varro, Atacinus (około 82-około 35 p.n.e.).",A4535
"Velleius Paterculus, Caius, 0019? av. J.-C.-0031?",A4542
"Velleius Paterculus, Caius",A4542
"Velleius Paterculus, Caius, 19 v. Chr.-31 na Chr.",A4542
"Velleius Paterculus, approximately 19 B.C.-approximately 30 A.D.",A4542
"Velleius Paterculus, ca. 19 B.C.-ca. 30 A.D.",A4542
"Vel·lei Patercle, aproximadament 19 aC-aproximadament 30 dC",A4542
Velleius Paterculus ca. v19-30,A4542
"Velleius Paterculus, Gaius, 19 a.C.-30 d.C.",A4542
"Velleius Paterculus, Caius (około 19 p.n.e.-około 31).",A4542
"Velleius Paterculus, ca 20 f.Kr.-ca 30 e.Kr.",A4542
"Velleius Paterculus, Gaius",A4542
Wellejusz Paterkulus (ok. 19 p.n.e.-ok. 31),A4542
"Velleius, Paterculus",A4542
"Velleius Paterculus, Caius, ca. 19 a.C.-ca. 31 d.C.",A4542
"Веллей Патеркул, ок. 19 года до н.э. -ок. 30 года н.э.",A4542
"Velleius Paterculus, Gaius, 19 př. Kr.-30 po Kr.",A4542
"Velleius Paterculus, C.",A4542
"Velleius Paterculus, G. 19 до н.э.-32 н.э. Gaius",A4542
Веллей Патеркул,A4542
"Velleius Paterculus, Caius B.C. 19-30",A4542
"Patérculo, Veleyo, ca. 19 a.C. - ca. 31 a.C.",A4542
"Velleius Paterculus, umbes 19 e.Kr.-umbes 31 p.Kr.",A4542
"Velleius Paterculus, 19B.C.?- A.D.30?",A4542
"Veranius, active 1st century B.C.?",A4522
Veranius,A4522
Veranius v1. Jh.,A4522
Volcacius Sedigitus,A4532
Volcatius Segiditus,A4532
Volcacius Sedigitus 01..-00.. av. J.-C.,A4532
Volcacius Sedigitus fl. 100 B.C,A4532
"Volcacius Sedigitus, active 100 B.C.",A4532
"Anonymus ad Cuimnanum, 07..-07..",A4529
"Anonymus, ad Cuimnanum",A4529
Anonymus ad Cuimnanum Grammairien. - Auteur d'un commentaire de Donat dédié à Cuimnanus,A4529
Apponius.,A4523
"Aponius, 03..?-04..?",A4523
Aponiusz,A4523
"Aponius, sec. V",A4523
"Apringius Pacensis, 500-talet",A4533
"Apringius, de Béja",A4533
Apringius Pacensis,A4533
"Apringius de Béja, 05..?-05..",A4533
Apringus de Béja (5..-6..).,A4533
"Apringius, Bishop of Beja, active 6th century",A4533
"Apringius, Pacensis, 6e eeuw",A4533
Apringius Pacensis ca. um 531/48,A4533
Apringio de Beja,A4533
"Apringius, vesc. di Beja, sec. VI",A4533
Apringius Pacensis biskop av Beja,A4533
"Apringius, Bishop of Béja",A4533
"Asterius, Ansedunensis",A4520
"Asterius, Episcopus Ansedunensis",A4520
Asterius Ansedunensis ca. 5. Jh.,A4520
"Asterius, of Ansedunum",A4520
Asterius Ansedunensis 04..-05..,A4520
"Bobulenus Bobiensis italienischer Missionar; angeblicher Verfasser der ""Regula magistri""",A4526
"Bobolenus, Abbot of Bobbio, approximately 640-approximately 690",A4526
Bobulenus Bobiensis ca. um 640/690,A4526
"Victor, Claudius Marius, active 5th century",A4541
"Claudius Marius Victorius, 04..-0445?",A4541
"Victor, Claudius Marius",A4541
"Marius Victor, Claudius -425",A4541
"Victorius, Claudius Marius ( -426/455).",A4541
Claudius Marius Victorius,A4541
"Vítor, Cláudio Mário",A4541
"Marius Victor, Claudius, f. 426",A4541
"Victor, Claudius Marius, činný 5. století",A4541
"Victor, Claudius Marius, activité 5e siècle",A4541
"Victorius, Claudius Marius virksom 5. århundre e.Kr.",A4541
"Victorius, Claudius Marius",A4541
Cledonius,A4521
"Cledonius, 04..?-04..?, grammairien",A4521
Cledonius Grammaticus,A4521
Cledonius Grammaticus 5. Jh.,A4521
"Cyprian, Saint, Bishop of Toulon, 476-546",A4518
Cyprianus Tolonensis (święty ; 476-546).,A4518
Cyprianus Telonensis 476-546,A4518
"Cyprian 476-546 Saint, Bishop of Toulon",A4518
Cyprianus episcopus Telonensis,A4518
"Cyprianus, van Toulon, 6e eeuw",A4518
Cyprianus Tolonensis (476-546),A4518
Firminus Ucetensis 480-553,A4547
Fermí d'Usès,A4547
Viventiolus Lugdunensis ca. um 520/537,A4527
"Cyprianus, Gallus",A4537
Cyprianus Gallus Poeta,A4537
"Cyprianus Gallus, 400-talet",A4537
Cyprianus Gallus (ok. 397-430),A4537
"Cyprianus Gallus, sec. V",A4537
Cyprianus Gallus (około 397-430).,A4537
Cyprianus Gallus (5ος αι.),A4537
"Laurent du Mont-Cassin, 09..-1048?",A4570
"Laurentius, monachus Casinensis, archiepiscopis Amalfitanus",A4570
Laurentius Casinensis archiepiscopus Amalfitanus,A4570
Laurentius Casinensis -1049,A4570
Laurentius Casinensis (9..-1048?).,A4570
"Laurentius Casinensis, sec. X.",A4570
"Laurentius, Casinensis",A4570
Alanus ab Insulis 1120-1202,A4551
"Alanus de Insulis, O.Cist., c. 1120-1202",A4551
Alain de Tewkesbury 11..-1202,A4551
"Alanus ab Insulis, 1128-1202",A4551
"Alanus, Tewkesberiensis, -1202",A4551
"Alain de Tewkesbury, 11..-....",A4551
Alanus Tewkesberiensis,A4551
Alanus Tewkesberiensis (11..-1202),A4551
Alanus Cantuariensis -1202,A4551
Alanus Tewkesberiensis‏1202,A4551
Alanus de Farfa -770,A4577
"Alan of Farfa Aquitanian scholar, hermit, and homilist; sixth Abbot of Farfa in central Italy from 761",A4577
Alain de Farfa 07..-0769?,A4577
"Alan of Farfa, -769",A4577
Ninnius Crassus 1st cent. B.C.?,A4567
"Ninnius Crassus, active 1st century B.C.?",A4567
Ninnius Crassus,A4567
Ninnius Crassus v1. Jh.,A4567
Novius,A4549
Quintus Novius,A4549
Novius fl. 95-80 B.C,A4549
"Novius, active 95 B.C.-80 B.C.",A4549
Novius v1. Jh.,A4549
"Phèdre, 0015? av. J.-C.-0054",A4554
"Fedre, aproximadament 15 aC-aproximadament 50 dC",A4554
Phaedrus ca. 1. Jh.,A4554
"Phaedrus, Caius Julius",A4554
Phaedrus (około 15 p.n.e.-około 50).,A4554
Fedrus (ok. 15 p.n.e.-ok. 50),A4554
Phaedrus fabularum scriptor,A4554
Федр,A4554
Phèdre,A4554
"Phaedrus, asi 15 př. Kr.-50 po Kr.",A4554
"Phaedrus, Caius J.",A4554
"Phaedrus, umbes 15 e.Kr.-umbes 50 p.Kr.",A4554
"Pomponius, Lucius, 0100-0085 av. J.-C.",A4571
"Pomponius Bononiensis, Lucius",A4571
"Pomponius, L. (Lucius), Bononiensis, active 100 B.C.-85 B.C.",A4571
Lucius Pomponius,A4571
"Pomponius, Lucius v100",A4571
"Pomponius, Lucius",A4571
Porcius Licinus,A4552
"Porcius Licinus, active 2nd century B.C.",A4552
Porcius Licinus v2./1. Jh.,A4552
Scribonius Largus.,A4555
"Scribonius Largus, 00..-00..",A4555
"Scribonius Largus, approximately 1-approximately 50",A4555
"Largus, Scribonius",A4555
Escribonio Largo Designaciano,A4555
Scribonius Largus 50,A4555
Scribonius Largus 0001?-0050?,A4555
"Scribonius Largus, ca. 1-ca. 50",A4555
"Scribonius Largus, sec. I",A4555
"Scribonius Largus, environ 1-environ 50",A4555
"Scribonius Largus, asi 1-asi 50",A4555
"Scribonius Largus, séc. 1",A4555
Scribonius Largus (1ος αι. μ.Χ.),A4555
"Sisenna, Cornelius ca. 118-67 B.C",A4572
"Sisenna, Lucius Cornelius, 0118-0067 av. J.-C.",A4572
Lucius Cornelius Sisenna,A4572
"Sisenna, L. Cornelius (Lucius Cornelius), approximately 118 B.C.-67 B.C.",A4572
"Sisenna, Lucius Cornelius v118-v67",A4572
"Sisenna, Cornelius (Lucius Cornelius), ca. 118-67 B.C.",A4572
"Sisenna, Lucius Cornelius",A4572
"Sisenna, L. Cornelius (Lucius Cornelius) ca. 118-67 B.C",A4572
"Sisenna, Lucius Cornelius, m. 67 a.C.",A4572
"Staberius Eros, active 1st century B.C.",A4553
Staberius Eros,A4553
Staberius Eros v1. Jh.,A4553
"Sulpicius Apollinaris, Gaius",A4569
Sulpice Apollinaire,A4569
Gaius Sulpicius Apollinaris,A4569
"Sulpicius Apollinaris, Caius",A4569
"Sulpicius Apollinaris, Gaius ca. 2. Jh.",A4569
"Sulpicius Apollinaris, Gaius 2. Jh. n. Chr",A4569
Quintus Aelius Tuberō,A4538
"Aelius Tubero, Q. (Quintus), approximately 76 B.C.-",A4538
Quintus Aelius Tubero (Historiker) römischer Historiker und Jurist,A4538
"Aelius Tubero, Q. (Quintus) b. ca. 76 B.C",A4538
"Agroecius, 04..?-04.., évêque de Sens",A4548
Agroecius,A4548
"Agroecius, Bishop of Sens, active 5th century",A4548
Agroecius Senonensis ca. 5. Jh.,A4548
"Agroecius Senonensis, činný 5. století",A4548
"Agroecius, Bisschop van Sens, fl. 450",A4548
Pseudo-Augustinus,A4539
"Augustinus, Pseudo-",A4539
"Augustin, saint, auteur prétendu",A4539
Pseudo-Augustine,A4539
"Pseudo Agustín, 354-430",A4539
