author,dll_author_id
"Remigius, van Auxerre, ca. 841-908",A4959
Remi d'Auxerre (około 841-około 908).,A4959
"Remigius Autissidorensis, O.S.B., c. 841-908",A4959
Remigius Autissiodorensis,A4959
Rémi d'Auxerre,A4959
Remigius Altissiodorensis -908,A4959
Remigius Altissiodorensis ca. 841- ca. 908,A4959
"Remigius, av Auxerre, ca. 841-908",A4959
Remi d'Auxerre (841?-908?),A4959
Remigius of Auxerre ca. 841-908,A4959
"Remigi, d'Auxerre, actiu segle IX",A4959
"Rémi d'Auxerre, ca 841-ca 908",A4959
Remigius of Auxerre (π. 841-908),A4959
"Remigius, of Auxerre, 9th cent",A4959
Rupert approximately 1075-1129 of Deutz,A4976
"Rupertus, Tuitiensis, ca. 1075-1129",A4976
"Rupert, of Deutz, approximately 1075-1129",A4976
Rupert von Deutz (około 1070-1135).,A4976
Rupertus Tuitiensis,A4976
Rupert z Deutz (ok. 1075-1129),A4976
"Rupert, de Deutz, environ 1075-1129",A4976
Rupert de Deutz,A4976
Ruperto de Deutz ca. 1070-ca. 1129,A4976
"Rupert, of Deutz, ca. 1075-1129.",A4976
"Rupert, de Deutz, ca.1075-1129.",A4976
Sansón de Córdoba m. 890,A4960
Samson Cordubensis 810-890,A4960
"Samson de Cordoue, 0810?-0890",A4960
Sansón Abad,A4960
"Samson, -890",A4960
Samson abbas Cordubensis,A4960
Theodofridus Corbeiensis -683,A4978
"Thietmarus, Merseburgensis, 975-1018",A5002
Diethmar von Merseburg (975-1018).,A5002
"Thietmar von Merseburg, 0975-1018, évêque",A5002
Thietmar von Merseburg 975-1018 епископ Мерзебургский,A5002
"Thietmar, von Merseburg, Bishop of Merseburg, 975-1018",A5002
"Thietmar, von Merseburg, 975-1018",A5002
"Thietmarus Marsipolitanus, biskup, 975-1018",A5002
Thietmarus Merseburgensis biskop av Merseburg,A5002
"Thietmar av Merseburg, 975-1018",A5002
Thietmarus Merseburgensis 975-1019,A5002
Thietmar von Merseburg епископ Мерзебургский 975-1018,A5002
"Thietmar, Merseburgi piiskop, 975-1018.",A5002
"Tite-Live, 0059? av. J.-C.-0017",A4979
"Livius, Titus",A4979
Livy.,A4979
"Livius, Titus Patavinus (59 p.n.e.-17).",A4979
"Titus Livius Patavinus, 59 v. Chr.-17 na Chr.",A4979
"Livi, Tit, 59 aC-17 dC",A4979
"Livius, Titus v59-17",A4979
"Livius, 59 f.Kr.-17 e.Kr.",A4979
"Livius, Titus, 59 a.C.-17 d.C.",A4979
"Livio, Tito, 59 a.C.-17 d.C.",A4979
Liwiusz (59 p.n.e.-17),A4979
"ליויוס, טיטוס, 59 לפנה""ס-17 לספה""נ",A4979
"Ливий, Тит",A4979
"Livius, Titus, asi 59 př. Kr.-asi 17 po Kr.",A4979
Tito Lívio,A4979
"Livius, Titus, 59 f. Kr.-17 e. Kr.",A4979
Tite-Live,A4979
"Livius, T. 59 до н.э.-17 н.э. Titus",A4979
"Livius, Titus, 59 e.Kr.-17 p.Kr.",A4979
"Livius, Titus 59 pr. Kr.–17",A4979
"Livius, Titus (Livy)",A4979
"Merobaudes, Flavius.",A4965
"Merobaudes, Flavius, 04..?-04..?",A4965
"Merobaudes, Flavius, séc. V",A4965
"Merobaudes, Flavius, -426",A4965
Flavius Merobaudes poeta et magister utriusque militiae,A4965
"Merobaudes, Flavius, 5e eeuw",A4965
"Merobaudes, Flavio",A4965
"Merobaudes, Flavius, 5th century",A4965
"Merobaudes, Flavius, 5th cent.",A4965
Merobaudes,A4965
Milo Amandi c. 810-871/872 s,A4984
"Milon de Saint-Amand, 081.?-0872?",A4984
Milo Sancti Amandi 809-872,A4984
Milo of Saint-Amand,A4984
"Milo, monk of Saint-Amand, approximately 810-871",A4984
"Milo Amandi, s., c. 810-871/872",A4984
"Milo, Sancti Amandi, -872",A4984
Modoinus Augustodunensis -843,A4990
Modoinus ca. gest. 843 Augustodunensis,A4990
"Modoin, 07..-0840?",A4990
"Modoinus, -ca. 840",A4990
Moduin Geistlicher und Dichter am Hof Karls des Großen,A4990
"Del Brolo, Mosè sec. XII",A4991
Moyses Bergamensis,A4991
Othloh von Sankt Emmeram 1010-1070,A5008
"Otloh de Saint-Emmeran, 1010?-1070?",A5008
"Othlo, Monk of St. Emmeram, approximately 1010-approximately 1070",A5008
Othlon von St. Emmeram (około 1010-około 1070).,A5008
Othlo ca. 1010-ca. 1070 Monk of St. Emmeram,A5008
"Otlohus Ratisbonensis de S. Emmeramo, asi 1010-asi 1070",A5008
"Otloh Emmerammensis, c. 1010-c. 1070",A5008
Otloh apie 1010–apie 1070 von Sankt Emmeram,A5008
"Othlo, Monk of St. Emmeram, ca. 1010-ca. 1070",A5008
"Otloh, von Sankt Emmeram, ca. 1010-ca. 1070",A5008
"Otloh de Saint-Emmeran, ca 1010-1070",A5008
Pacjan ca 310-ca 390) (św. ;,A5006
"Pacian, Saint, Bishop of Barcelona, active 4th century",A5006
"Pacià, sant",A5006
"Pacien, 03..-039.?, saint",A5006
Pacjan (święty ; około 310-około 390).,A5006
"Paciano, Santo",A5006
"Pacianus, Barcilonensis Episcopus, ca. 310-ca. 392",A5006
Pacianus Barcinonensis -392,A5006
Pacianus,A5006
Pacien saint 03..-039.?,A5006
"Pacianus Barcinonensis, m. 392",A5006
"Pacianus Barcinonensis helgen, biskop av Barcelona",A5006
"Pacianus, de Barcelona, saint",A5006
"Pacianus, svatý, -392",A5006
Pacjan (święty ; ok. 310-ok. 392),A5006
"Paulus, Bernriedensis, -1146",A4971
Paulus -1146 Bernriedensis,A4971
"Paulus Bernriedensis, C.R.S.A., f. 1128-1145",A4971
"Pélage, 0360?-0422?",A4969
"Pelagius, d. efter 418",A4969
"Pelagius, Haereticus, ca. 360-422",A4969
Pelagius (360?-422?).,A4969
"Pelagi, -aproximadament 422",A4969
Pelagius ca. 360-ca. 422,A4969
Pelagius 360-420,A4969
"Pelagius, fl. 400-415",A4969
"Pelagius, u.354-u.418.",A4969
"Pierre le Chantre, asi 1130-1197",A4988
"Pierre le Chantre, 112.?-1197",A4988
"Petrus, Cantor, approximately 1130-1197",A4988
Petrus Cantor (około 1130-1197).,A4988
"Pierre, le Chantre",A4988
Petrus Cantor 1130-1197,A4988
"Petrus Cantor, ca 1130-1197",A4988
Petrus Cantor (112.-1197),A4988
"Petrus Cantor, c. 1120/1130-1197",A4988
"Petrus, Cantor, -1197",A4988
"Pierre, le Chantre environ 1130-1197",A4988
Petrus Cantor Parisiensis,A4988
"Cantor, Petrus",A4988
"Petrus Cantor, ?-1197, O. Cist.",A4988
Peter the Chanter,A4988
"Pierre le Peintre, 10..-11..",A4974
Pierre le Peintre poète français,A4974
Petrus Pictor ca. um 1100,A4974
"Petrus, Pictor, active 12th century",A4974
Pierre le Peintre,A4974
"Petrus Pictor, sec. XII",A4974
"Petrus Pictor, činný 1100-1120",A4974
"Petrus Pictor, fl. ca. 1100",A4974
Petrus Pictaviensis 1125?-1205,A4992
"Pierre de Poitiers, 1130?-1205",A4992
"Peter, of Poitiers, approximately 1130-1205",A4992
Pierre de Poitiers (około 1130-około 1205).,A4992
Pierre de Poitiers théologien médiéval,A4992
"Petrus Pictaviensis, Cancellarius 1130-1205",A4992
Piotr z Poitiers (1125?-1205),A4992
Petrus Pictaviensis kannik av Saint-Victor,A4992
Petrus Pictaviensis ca. 1130-1205,A4992
"Pierre de Poitiers, asi 1130-1205",A4992
"Petrus de Poitiers, sac., sec. XII",A4992
"Peter, of Poitiers, ca. 1130-1205",A4992
"Pierre, de Poitiers, environ 1130-1205",A4992
Petrus : Pictaviensis  <1130-1205>,A4992
Iotsaldus Cluniacensis.,A5027
Iotsaldus Cluniacensis -1051,A5027
"Jotsaud de Cluny, 097.-1052",A5027
Jotsaud,A5027
"Iotsaldus, Cluniacensis, -approximately 1052",A5027
"Iotsaldus, de Cluny",A5027
"Iotsaldus Cluniacensis, c. 975-c.1052",A5027
Iotsald von Saint-Claude,A5027
"Julien Pomère, 04..-05..",A5009
Julianus Pomerius (04..-05..).,A5009
"Julianus, Pomerius",A5009
"Pomerius, Iulianus -498",A5009
Julien Pomère,A5009
Iulianus Pomerius,A5009
Julian Pomeriusz (?-po 498),A5009
"Pomerius, Julianus, 400-talet",A5009
Mico Centulensis ca. 9. Jh.,A5017
"Aldhelm, 0639?-0709, saint",A5010
Aldhelmus 640-709 Schireburnensis,A5010
"Aldhelm, saint, 640?-709",A5010
"Aldhelmus, Scireburnensis, ca. 640-709",A5010
Aldhelmus Schireburnensis 640-709,A5010
"Aldhelmus abbas, episcopus, scriptor",A5010
"Aldhelm, helgon, ca 640-709",A5010
"Aldhelm, évêque de Sherborne, saint",A5010
Aldhelmus Malmesbiriensis helgen,A5010
Aldhelm (święty ; 640?-709).,A5010
Aldhelm (św. ; ca 640-709),A5010
"Aldhelmus, s., vesc. Sherborne, c. 640-709",A5010
"Aldhelm, svatý, asi 640-709",A5010
Альдхельм святой ок.640-709,A5010
"Aldhelmo, Santo",A5010
"Nepos, Cornelius.",A5005
"Nepos, Cornelius, 0100?-0025? av. J.-C.",A5005
"Nepos, Cornelius, c. 99-24 a.C.",A5005
"Nepos, C. (Cornelius), 1e eeuw v. Chr.",A5005
"Corneli Nepos, aproximadament 100 aC-aproximadament 25 aC",A5005
"Nepos, Cornelius, ca 100-ca 25 f.Kr.",A5005
"Nepos, Cornelius v100-v25",A5005
"Nepos, Cornelius (około 99-około 24 p.n.e.).",A5005
"Nepos, Cornelius 100-ca. 25 f.Kr.",A5005
Nepos (ok. 99-ok. 24 p.n.e.),A5005
"Nepos, Cornelius, ca 96 a.C.-ca 32 a.C.",A5005
"Nepos, Cornelius, asi 100 př. Kr.-24 př. Kr.",A5005
نپوس، كورنليوس,A5005
"ניפוס, קורנליוס",A5005
"Непот, Корнелий",A5005
"Nepos, Cornelius, umbes 100-umbes 25 e.Kr.",A5005
"Nepos, Cornelius (1ος αι. π.Χ.)",A5005
Nivardus sancti Bernardi frater,A5011
Nivardus Gandavensis ca. 12. Jh.,A5011
"Nivard de Gand, 11..-11..",A5011
"Nivardus, Magister, 12e eeuw",A5011
Nivard de Gand,A5011
"Nivardus sancti Bernardi, činný 12. století",A5011
"Novatien, 02..-02..",A5007
Novaciano,A5007
Novatianus (około 200-około 258).,A5007
Novatianus Presbyter Romanus -258,A5007
"Novatianus, antipapa, m. dopo il 251",A5007
Novatianus antipave,A5007
Novacià,A5007
Nowacjan (ok. 200-ok. 258),A5007
Orens d'Auch,A5029
"Orientius, S., fl. 439",A5029
Orientius.,A5029
"Orientius, f. 439",A5029
Orientius Άγιος,A5029
"Orígenes, ca 185-ca 254",A5012
"Origène, 0185?-0254?",A5012
Origenes (około 185-około 254).,A5012
"Origenes, 185-254",A5012
"Origenes,  ok. 185-ok. 254",A5012
Orygenes (ok. 185-ok. 254),A5012
أوريجينوس، الإسكندري، 185-254,A5012
Ὠριγένης,A5012
אוריגנס,A5012
Origens,A5012
"Origène, environ 185-environ 254",A5012
Origenes теолог ок.185-ок.254,A5012
Origen ca. 185-ca. 254,A5012
"Órigenés, asi 185-asi 253",A5012
Ωριγένης (185-254),A5012
"Origenes, umbes 185-umbes 254.",A5012
"Paulin d'Aquilée, 0730?-0802, saint",A5016
"Paulinus m. 802 s., patriarca d'Aquileia",A5016
"Paulinus Aquileiensis II helgen, patriark av Aquileia 726?-802 eller 804",A5016
"Paulinus, Aquileiensis",A5016
"Paulinus II, Saint, -802",A5016
"Paulinus, s., patriarca d'Aquileia, m. 802",A5016
Paulinus Aquileiensis patriarcha Aquileiensis,A5016
Paulin z Akwilei (święty ; około 730-802).,A5016
"Paulinus, Aquileiensis, ca. 750-802",A5016
Paulin z Akwilei (święty ; ok. 730-802),A5016
"Paulinus Aquileiensis, -802",A5016
"Abélard, Pierre, 1079-1142.",A5015
"Abaelardus, Petrus, 1079-1142",A5015
"Abaelardus, Petrus",A5015
"Abaelard, Peter 1079-1142",A5015
"Abelard, Pere, 1079-1142",A5015
"Abelardo, Pedro, 1079-1142",A5015
"Abaelard, Petrus 1079-1142",A5015
"אבלר, פטר, 1079-1142",A5015
"Абеляр, Петр, 1079-1142",A5015
"Abailard, Pierre, 1079-1142",A5015
"Abailard, P. 1079-1142 Pierre",A5015
"Абеляр, П. 1079-1142 Пьер",A5015
"Abélard, Pierre",A5015
"Abelard, Peter (French theologian, philosopher, 1079-1142)",A5015
"Petrus Abaelardus, 1079-1142",A5015
"Abelardo, Pietro, 1079-1142",A5015
"Pietro Abelardo, 1079-1142",A5015
"Crasso, Pietro",A5013
"Crassus, Petrus, active 15th century",A5013
"Crassus, Petrus 1450-1505",A5013
"Crassus, Petrus, ....-1505",A5013
Petrus de Riga,A5019
"Peter Riga, approximately 1140-1209",A5019
Petrus Riga (ok. 1140-1209),A5019
Petrus Riga ca. Vor 1140-1209,A5019
Pierre Riga (około 1140-1209).,A5019
"Pierre de Riga, 1140?-1209?",A5019
"Petrus Riga, c. 1140-1209",A5019
"Petrus de Riga, 1140-1209",A5019
"Peter Riga (French poet, canon, and philosopher, ca. 1140-1209)",A5019
"Petrus, Riga, ca. 1140-1209",A5019
"Petrus de Riga, činný 12. století",A5019
"Agapet, 04..-05.., diacre de Constantinople",A5014
Agapetus I,A5014
"Agapetus, Diaconus, 6e eeuw",A5014
papa Agapito I 57° vescovo di Roma e papa della Chiesa cattolica,A5014
Agapet I. Papst 494-536,A5014
"Agapetus I, Pope, -536",A5014
"Agapetus I., papež, -536",A5014
Theodoricus Sancti Trudonis 1066-1107,A4998
"Sint-Truiden, Dirk van",A4998
Sancti Trudonis Theodoricus,A4998
Theofridus Epternacensis 1040-1110,A5004
Theofridus Epternacensis ....-1110,A5004
"Thiofridus, Epternacensis, -1110",A5004
"Theofridus Epternacensis, 10??-1110, moine bénédictin",A5004
"Thiofrid, Abbot of Echternach, -1110",A5004
"Thiofridus Epternacensis, m. 1110",A5004
Thiofridus Efternacensis,A5004
Thiofridus Epternacensis abbed av Echternach,A5004
"Thiofridus, abbas Epternacensis",A5004
"Thiofrid, Abbot of Echternach, d. 1110",A5004
"Thomas, à Becket, Saint, 1118?-1170",A5000
"Thomas Becket, 1120-1170, saint",A5000
"Thomas 1118-1170 Becket, sant",A5000
"Becket, Thomas, ca. 1118-1170",A5000
Thomas Becket 1118-1170,A5000
"Becket, Thomas erkebiskop av Canterbury, helgen",A5000
"Thomas, Becket, saint, 1118?-1170",A5000
"Thomas, Becket, sant, 1118-1170",A5000
"Thomas, Becket, saint",A5000
Thomas Becket saint 1120-1170,A5000
"Thomas, s., arciv. di Canterbury, 1118-1170",A5000
"Becket, Thomas, helgon, 1118-1170",A5000
"Becket, Thomas 1118-1170",A5000
Tomasz Becket (święty ; około 1118-1170).,A5000
"Thomas à Becket, 1118?-1170",A5000
Tomasz Becket (święty ; ok. 1118-1170),A5000
"Tomas Becket, Santo, 1118-1170.",A5000
"Becket, Saint Thomas (English archbishop, ca. 1118-1170)",A5000
"Becket, Thomas, sanctus",A5000
Thomas à Becket архиепископ Кентерберийский ок.1118-1170,A5000
"Tomáš Becket, svätý, 1118-1170",A5000
"Thomas, à Becket, Svētais, 1118?-1170",A5000
"תומס א-בקט, 1118?-1170",A5000
"Becket, Thomas, svatý, 1118-1170",A5000
"Thomas a Becket, s., arciv. di Canterbury, 1118-1170",A5000
"Becket, Thomas, s., arciv. di Canterbury, 1118-1170",A5000
"Thomas Becket, s., arciv. di Canterbury, 1118-1170",A5000
"Lucretius Carus, Titus.",A5001
"Lucrèce, 0097?-0055 av. J.-C., poète philosophe latin du Ier siècle av. J-C",A5001
Lucrèce 0097?-0055 av. J.-C.,A5001
"Lucretius Carus, T., ca. 97-55 v. Chr.",A5001
"Lucretius, Titus Carus",A5001
"Lucretius Carus, Titus v94-v55",A5001
"Lucreci, 94 aC-55 aC",A5001
Lucretius (około 97-55 p.n.e.).,A5001
"Lucretius Carus, Titus c:a 95 f.Kr.-55 f.Kr",A5001
"Lucretius Carus, Titus, 97-55 a.C.",A5001
لوكريتيوس كاروس، تيتوس,A5001
T.Lucretius Carus,A5001
Lukrecjusz (ok. 97-55 p.n.e.),A5001
"לוקרציוס קרוס, טיטוס",A5001
Lucrèce,A5001
"Lucretius Carus, Titus, 98 pred Kr.-55 pred Kr.",A5001
Lucrécio,A5001
"Lucretius Carus, Titus, asi 97 př. Kr.-55 př. Kr.",A5001
"Lucretius Carus, T. ок. 94-55 гг. до н.э. Titus",A5001
"Lucrécio, fl. 95 a. C.- 51 a. C.",A5001
"Lucretius Carus, Titus, 94?-55B. C.",A5001
"Лукреций Кар, Т. ок.94-55 гг. до н.э. Тит",A5001
"Lucretius Carus, Titus 94c-55 a.C.",A5001
"Lucretius Carus, Titus, ca 95 f.Kr.-55 f.Kr.",A5001
"Lucretius Carus, Titus B.C.94?-B.C.55?",A5001
"Lucretius, umbes 99-55 e.Kr.",A5001
"Caro, Lucrezio",A5001
Julius 337/352 Papst,A5040
"Julius I, Pope, -352",A5040
Julius I. Papst -352,A5040
Iulius I  <papa>,A5040
"Julius I., papež, -352",A5040
"Julius I, paus, -352",A5040
Landolfo Seniore scrittore e presbitero italiano,A5053
"Landulphus Mediolanensis, asi 1025-asi 1085",A5053
Laurentius de Leodio -1144,A5051
Laurentius de Leodio monachus monasterii S. Laurentii Leodiensis,A5051
Nazarius f. 322 retore,A5022
Nazarius rhetor,A5022
"Nazarius, 4e eeuw",A5022
"Nazarius, 300-talet",A5022
Nicetas Remesianensis (święty ; -około 414).,A5037
Nicetas Remesianensis episcopus,A5037
"Nicetas Aquileiensis helgen, biskop av Remesiana",A5037
Nicetas z Remezjany (święty ; ?-po 414),A5037
Nicetas ca. ?-414 Remesianensis,A5037
"Remesiana, Niceta von",A5037
Nicétas de Rémésiana 0341?-0414?,A5037
"Nicetas av Remesiana, helgon, d. ca 414",A5037
"Nicetas, of Remesiana, Saint, d. ca. 414",A5037
"Niceta de Remesiana, Santo, ca 335-414",A5037
"Nithard, 0800?-0844",A5028
Nithard m. 844,A5028
Nithardus Sancti Richardi -844,A5028
"Nithardus, Sancti Richardi",A5028
Nithardus (około 790-około 845).,A5028
Nithard (800?-844),A5028
"Nithardus s. Richardi, m. 844",A5028
"Nithard, asi 800-845",A5028
"Nithard, u.790-844.",A5028
"Norbert d'Iburg, 1085-1117",A5035
"Norbertus Iburgensis, -1117",A5035
Norbertus ca. gest. 1117 Iburgensis,A5035
Norbertus (?-1117).,A5035
"Norbert, Abbot of Iburg, -1117",A5035
Norbertus Iburgensis abbas,A5035
"Norbert, abbé d'Iburg",A5035
"Norbert von Iburg, opat",A5035
"Nortbertus, Abbas Iburgensis",A5035
"Norbert, Abbot of Iburg, d. 1117",A5035
"Notker Labeo, 950-1022",A5025
"Notker Labeo, 0950?-1022",A5025
"Notker, Labeo, ca. 950-1022",A5025
Notker Labeo,A5025
"Notker, Labeo, approximately 950-1022",A5025
Notker Labeo c. 950-1022,A5025
Notker Labeo (około 950-1022).,A5025
Notker III. Leiter der Klosterschule in St. Gallen; Übersetzer antiker lateinischer Literatur,A5025
"Notker Labeo, O.S.B., c. 950-1022",A5025
Notker Labeo (ok. 950-1022),A5025
Notker Labeo apie 950-1022,A5025
"Notker, asi 950-1022",A5025
Notker Labeo монах ок.950-1022,A5025
"Notker, Labeo, environ 950-1022",A5025
"Notker Labeo, u.950-1022.",A5025
Notker der Deutsche,A5025
"Notker, 950?-1022",A5025
Novat,A5032
Novatus Catholicus 4. bzw. spätestens 6. Jh.,A5032
"Odilon de Cluny, 0961?-1049, saint",A5021
"Odilo von Cluny, Heiliger 961-1049",A5021
"Odilo, Saint, Abbot of Cluny, 962-1048 or 1049",A5021
Odilon (święty ; około 962-1048).,A5021
Odilon de Cluny saint 0961 ?-1049,A5021
"Odilo, van Cluny, ca. 962-1048",A5021
Odylon z Cluny (961?-1049),A5021
"Odiló, sant, abat de Cluny, aproximadament 962-1049",A5021
"Odilo z Cluny, svatý, asi 962-1048",A5021
"Odilo helgen, abbed av Cluny",A5021
"Odilo, abbé de Cluny, saint",A5021
"Odo, of Tournai, approximately 1060-1113",A5023
Odo z Cambrai (błogosławiony ; około 1050-1113).,A5023
Odo : Cameracensis,A5023
Odo von Meung ca. 11. Jh.,A5031
"Odo Magdunensis, O.F.M., sec. XI",A5031
Odo de Meung (około 1000-około 1100).,A5031
Odo Magdunensis 11. årh.,A5031
"Odon de Meung, ca 1000-ca 1100",A5031
"Macer Floridus, pseud.",A5031
Odo z Meung (ok. 1000-ok.1100),A5031
"Orose, Paul, 0390?- 0418?",A5036
"Orosius, Paulus, -asi 420",A5036
"Orosius, Paulus, 5e eeuw",A5036
"Orosius, Paulus (około 390-około 423).",A5036
"Orosius, Paulus 385-418",A5036
"Orosius, Paulus, m. c. 418",A5036
"Orosio, Paulo",A5036
Paweł Orozjusz (ok. 385-przed 423),A5036
"Orósio, Paulo, 383-420",A5036
هروشيوش,A5036
"Orosius, P. 5 в. Paulus",A5036
أوروسيوس، بول، 375 أو 380-,A5036
Otfrid von Weissenburg,A5026
"Otfried von Weissenburg, 0800?-0870?",A5026
Otfrid von Weißenburg 790-870,A5026
"Otfrid, von Weiszenburg, ca. 800-ca. 870",A5026
Otfried von Weissenburg (około 800-około 870).,A5026
Otfrid,A5026
Otfrid von Weißenburg althochdeutscher Dichter,A5026
Otfried von Weissenburg (ok. 800-ok. 870),A5026
"Otfrid, von Weissenburg, 9. gs.",A5026
"Weissenburg, Otfrid von, činný 9. století",A5026
Otfried von Weißenburg,A5026
"Otfrid von Weissenburg, c. 790-856",A5026
Otfridus Wizanburgensis,A5026
"Weissenburg, Otfrid von",A5026
"Otton de Freising, 1111?-1158",A5033
"Otto Freising, Bischof 1114-1158",A5033
"Otto, von Freising, ca. 1111-1158",A5033
Otto Frisingensis (około 1111-1158).,A5033
"Otto I, Frisingensis, ca. 1111-1158",A5033
Otto  I.,A5033
"Otto av Freising, ca 1111-1158",A5033
Otto 1 biskop av Freising,A5033
"Otto, Frisingensis, asi 1114-1158",A5033
Otton de Freising 1112?-1158,A5033
"Otto, vesc. di Freising, 1112-1158",A5033
Otto (biskup Fryzyngi ; ok. 1111-1158),A5033
"Otto I, Bīskaps no Freizingas, ap 1114-1158",A5033
"Otto I, Bishop of Freising, d. 1158",A5033
"Freising, Otto von, u.1112-1158.",A5033
"Otto I, évêque de Freising, m. 1158",A5033
"Otto, Obispo de Freising m. 1158",A5033
"Pachomius, saint",A5024
Pachomius (święty ; około 290-346).,A5024
"Pachomios, helgon, 292-346",A5024
Pachomiusz (święty ; 287-347),A5024
Pascasius Radbertus 786-c. 860 s,A5030
"Paschasius Radbertus, Saint, 786-approximately 860",A5030
"Radbert Corbie, Abt, Heiliger 785-865",A5030
Paschase Radbert saint 0790?-0865?,A5030
"Paschase Radbert, saint, 786-environ 860",A5030
"Paschasius Radbertus, abbé de Corbie",A5030
Paschasius Radbertus helgen,A5030
"Paschasius Radbertus, s., 786-c. 860",A5030
Paschazjusz Radbert (święty ; około 790-około 860).,A5030
Paschazjusz Radbert (św. ; ok.790-ok.860),A5030
"Paschasius Radbertus, ca 786-ca 860",A5030
"Paschasius Radbertus, 786-859",A5030
"Pascasio Radberto, Santo 786-ca. 860",A5030
"Paschasius Radbertus, Saint, 786-ca. 860",A5030
"Paschasius Radbertus, Santo, 786-ca.860.",A5030
"Paschasius Radbert, Saint",A5030
"Peter Damian, Saint, 1007?-1072",A5020
"Pierre Damien, 1007-1072, saint",A5020
Petrus santo Damiani,A5020
"Pere Damià, sant, 1007-1072",A5020
"Petrus Damianus, s., 1007-1072",A5020
Piotr Damiani (święty ; 1007-1072).,A5020
"Pierre Damien, saint, 1007-1072",A5020
"Petrus, Damianus, 1007-1072",A5020
"Petrus Kardinal, Heiliger 1007-1072",A5020
"Petrus, Damianus, saint",A5020
"Petrus Damiani, helgon, 1007-1072",A5020
Piotr Damian (święty ; 1007-1072),A5020
"Petrus Damiani, sanctus",A5020
"Petrus Damiani helgen, biskop av Ostia",A5020
"Petrus Damiani, svatý, asi 1007-1072",A5020
"Petrus, Damiani, Santo, 1007-1072",A5020
"Petrus Damiani, Saint, 1007-1072.",A5020
Petrus Damiani 1007-1072 šventasis,A5020
"Damian, Peter.",A5020
Petrus : Damiani  <santo>,A5020
"Petrus Damiani, s., 1007-1072",A5020
"Pier Damiani, s., 1007-1072",A5020
"Damianus, Petrus, s., 1007-1072",A5020
"Petrus, Damiani (1007-1072)",A5020
Iosephus Iscanus,A5041
"Joseph, of Exeter, -approximately 1224",A5041
"Joseph d'Exeter, 11..-....",A5041
"Joseph, of Exeter, fl. 1180-1194",A5041
Josephus Exoniensis 1160-1210,A5041
"Iosephus Iscanus, m. 1210",A5041
Joseph of Exeter British poet and writer,A5041
Josephus Exoniensis (około 1160-około 1210).,A5041
Josephus Iscanus,A5041
"Josephus, Scottus, active 8th century",A5042
Josephus Scotus -804,A5042
"Josephus Scottus, ....-0804?",A5042
Józef Szkot ( -około 804).,A5042
Iosephus Scotus Alcuini Discipulus,A5042
Josephus ca. gest. ca. 804 Scotus,A5042
Josephus Scottus -804,A5042
"Joseph, le Scot, activité 8e siècle",A5042
"Josephus, Scotus, ?-ca. 804",A5042
"Josephus Scottus, m.c. 804",A5042
Iulius Florus,A5047
"Columella, Lucius Junius Moderatus.",A5056
"Columelle, 00..?-00..?",A5056
Columelle,A5056
"Columella, Lucius Iunius Moderatus.",A5056
"Columella, Lucius Junius Moderatus, séc. 1",A5056
"Columel·la, Luci Juni, actiu segle I",A5056
"Columella, Lucius Junius Moderatus, 1e eeuw",A5056
"Columella, Lucius Iunius Moderatus ca. 1. Jh.",A5056
"Columella, Lucius Iunius Moderatus, sec. I",A5056
Kolumella (ok. 4-ok. 70),A5056
"Kolumella, Lūcijs Jūnijs Moderāts, 4 p.m.ē.-ap 70 m.ē.",A5056
קולומלה,A5056
"Columella, činný 1. století",A5056
"Columella, Lucius Junius Moderatus, um 4-70 e.Kr.",A5056
"Columella, Lucius",A5056
Leo Senonensis ca. um 540,A5048
"Leo Senonensis, činný 6. století",A5048
Leontius činný 6. století-7. století,A5057
"Leontius Neapolitanus, 05..-06..",A5057
Leontius Neapolitanus (5..-6..).,A5057
"Leontius, Neapolitanus, 7e eeuw",A5057
Leontius Neapolitanus 600-670,A5057
"Leontius, Bishop of Neapolis, active 7th century",A5057
Léonce de Néapolis 05..-06..,A5057
"Leontius, évêque de Néapolis",A5057
"Leontius, vesc. di Neapolis, sec. VII",A5057
"Leonci, bisbe de Neàpolis, actiu segle VII",A5057
Leontius Neapolitanus biskop av Neapolis,A5057
Leontius Neapolio vyskupas 600-670,A5057
"Léonce, évêque de Néapolis, activité 7e siècle",A5057
Leontius Bishop of Neapolis 7th cent,A5057
"Leontius, presbyter of Constantinople",A5057
"Letaldus, active 10th century",A5073
Letaldus Miciacensis 945-1010,A5073
Létald moine et hagiographe français,A5073
"Letaldo, di Micy",A5073
Liberius -366 Pope,A5054
Liberius Papst -366,A5054
Libère pape 03..?-0366,A5054
"Libério, Papa, m. 366.",A5054
"Liberius, papež, -366",A5054
"Liutprand de Crémone, 0920?-0972?",A5068
"Liudprandus, évêque de Crémone",A5068
"Liutprandus, Cremonensis, ca. 920-ca. 972",A5068
"Liudprand, Bishop of Cremona, -approximately 972",A5068
"Liutprand Cremona, Bischof 920-972",A5068
Liutprandus Cremonensis (około 920-około 972).,A5068
"Liutprand, actiu segle X",A5068
Liudprandus Cremonensis biskop av Cremona,A5068
Liutprand z Cremony (920?-972?),A5068
"Liutprand av Cremona, ca 920-ca 972",A5068
Liutprandus Kremonos vyskupas 920-972,A5068
"Liutprand, cremonský biskup, 920-972",A5068
"Liutprand, évêque de Crémone, -environ 972",A5068
"Liudprand, -972?",A5068
